# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
13300 28.5797 2.64456 1.85161 -1.56893 0.104792 -0.0885566
13350 28.6486 2.22204 1.5341 -1.70459 0.0613388 0.158954
13400 29.1047 2.42059 1.53083 -1.90056 0.144503 0.080134
13450 29.2691 2.32055 1.58011 -1.73353 -0.0854232 0.00548668
13500 29.4107 2.6151 1.61314 -2.0375 0.0456016 0.0316592
13550 29.654 2.8076 1.9888 -2.26691 0.0670375 0.165191
13600 29.4208 2.56446 1.93822 -2.29301 0.158558 0.0427087
13650 29.4749 2.34728 2.35121 -2.05787 0.111551 -0.130343
13700 29.6304 2.37675 1.95039 -1.83804 0.0758805 -0.139504
13750 29.4952 2.29449 2.01494 -2.10787 -0.0304324 -0.173737
13800 29.6048 2.36766 1.82801 -1.90998 -0.327096 -0.0482893
13850 29.4388 2.25238 1.69945 -1.7467 -0.29589 0.0900437
13900 29.3747 2.1271 1.64801 -2.05342 -0.354607 0.183459
13950 29.4027 1.96882 2.03543 -2.20754 -0.65999 0.224125
14000 29.5579 1.8785 1.72458 -2.14049 -0.441158 0.0747666
14050 29.7396 2.29592 1.6634 -2.24806 -0.20589 -0.149215
14100 29.7851 2.34308 1.75341 -2.35867 -0.228652 -0.225208
14150 29.6132 2.23687 1.90771 -2.22406 -0.0800321 -0.115062
14200 29.4146 2.4058 2.11176 -2.00538 -0.0045158 0.0391686
14250 29.1433 2.65714 1.86203 -1.88699 0.00024926 0.0420615
14300 29.1047 2.15904 2.01905 -1.68468 -0.0253081 0.257077
14350 28.5824 1.99585 1.94953 -1.70496 0.155737 0.173501
14400 28.4479 2.05274 2.14515 -1.94247 0.0851062 0.289433
14450 28.5051 1.9177 2.00135 -1.75658 -0.0998391 -0.0418776
14500 28.8712 1.76818 1.99185 -1.75217 -0.169406 0.191674
14550 29.069 1.89598 1.98517 -1.87204 -0.00823812 0.257045
14600 28.9311 2.13898 2.15051 -1.83001 -0.0490404 0.134536
14650 28.9265 2.02242 2.2232 -1.80632 -0.0692206 0.306532
14700 28.6503 2.03931 2.39974 -1.74227 -0.258181 0.11964
14750 28.5169 2.18063 2.18052 -1.8403 -0.0463598 0.0774438
14800 28.5156 2.16774 2.07506 -1.92882 0.142554 0.0653047
14850 28.7092 2.18365 2.03596 -1.9187 0.107508 0.11543
