# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
10800 107.948 3.50946 2.5156 -2.708 -0.0143834 0.188468
10850 107.813 3.43299 2.77795 -2.9668 0.167447 0.183902
10900 108.681 3.57173 2.57938 -3.08228 0.354289 -0.0490182
10950 108.297 3.65661 2.243 -3.19088 -0.0824778 -0.144738
11000 107.823 3.67373 2.31612 -3.39728 -0.34886 -0.203956
11050 107.564 4.00524 2.74447 -3.2114 -0.0103729 -0.482109
11100 108.31 4.07633 2.85694 -2.97369 -0.152622 -0.151467
11150 108.328 3.76433 2.60987 -2.81253 -0.131873 -0.0959088
11200 107.004 3.51032 2.73389 -2.88087 -0.0795082 0.122065
11250 107.277 3.15796 2.62581 -2.50863 -0.0941146 0.227395
11300 108.195 3.19283 2.65215 -2.91712 -0.149223 0.211725
11350 107.407 3.29453 2.84746 -3.27511 -0.160716 0.196041
11400 107.644 3.27571 2.82457 -3.39982 -0.13525 -0.02749
11450 108.415 2.87687 2.57 -3.2797 -0.182652 -0.249773
11500 108.942 2.8907 2.51819 -3.25377 0.0541246 -0.362728
11550 109.649 3.44761 2.57449 -3.50263 -0.188914 -0.30395
11600 109.198 3.51121 2.60674 -3.66566 -0.0797936 -0.119597
11650 109.682 3.63516 3.01222 -3.7194 0.0424407 0.152682
11700 110.195 3.84643 2.94836 -3.92241 0.00881442 0.293434
11750 109.147 4.0023 2.92562 -3.77781 -0.205712 0.329529
11800 108.799 4.1136 3.50776 -3.44729 -0.0446427 0.0296398
11850 108.654 3.65239 3.27465 -3.50076 0.328646 0.0949663
11900 108.601 3.3696 3.0648 -3.21252 0.0326756 0.285686
11950 109.126 3.36631 2.92658 -3.50092 -0.0149191 0.055884
12000 109.683 2.80382 2.91235 -3.39369 0.0873874 0.269398
12050 110.729 2.86117 2.84633 -3.3215 0.0499167 0.329328
12100 110.486 3.27067 2.5947 -3.5654 0.151521 -0.107951
12150 112.117 3.50005 2.63663 -3.71703 0.20962 -0.0578669
12200 111.031 3.60036 2.61788 -3.51396 0.138632 0.0238435
12250 110.93 3.73989 3.23431 -3.76574 0.0339958 -0.0780955
12300 110.916 3.23268 3.42966 -3.28378 -0.118144 0.167012
12350 110.997 3.60899 3.47391 -2.93944 0.162307 -0.163584
12400 112.488 3.44773 3.34887 -3.1089 0.132744 -0.215491
12450 112.398 3.32343 2.98682 -2.84961 0.263467 -0.0087294
12500 111.698 2.95217 2.86206 -2.74358 0.343102 -0.0140707
12550 112.436 3.06886 2.50805 -2.92541 0.228038 0.241343
12600 112.678 2.98861 2.43544 -3.05316 0.363366 0.0584527
12650 111.599 3.00654 2.5449 -2.93175 0.397174 0.0892388
12700 111.484 3.37006 2.69374 -3.04064 -0.0453979 -0.000374551
12750 111.568 3.56943 2.63302 -3.23858 -0.00787395 0.112606
12800 111.738 3.29315 2.53427 -3.0377 -0.0955433 0.318317
12850 112.58 3.39972 2.75455 -3.11457 0.356045 0.126567
12900 112.198 3.12536 2.72308 -3.12523 0.25034 0.026594
12950 110.824 3.205 3.06992 -2.99543 0.0596349 -0.0619218
13000 110.899 3.28583 2.81608 -2.64726 0.227661 -0.171374
13050 110.142 3.69903 2.72559 -2.89665 0.263548 -0.292532
13100 110.264 3.62512 2.59358 -2.91549 0.14329 -0.42953
13150 110.108 3.54288 2.52934 -3.03977 0.00220764 -0.200964
13200 110.495 3.45068 3.26955 -3.05482 -0.306255 0.0971068
13250 110.59 3.13354 3.39281 -2.9207 -0.155463 0.225826
13300 110.33 3.32308 3.04682 -2.89128 -0.370177 0.19956
13350 109.779 3.32824 3.01489 -2.93797 -0.248656 0.322885
13400 110.813 3.64207 2.82227 -3.64899 -0.150024 0.377072
13450 110.088 3.83425 2.78014 -3.53037 -0.154222 0.381231
13500 108.232 3.97784 2.754 -3.18839 -0.0752016 0.426311
13550 107.822 3.77734 2.33727 -2.94317 -0.042327 0.263358
13600 108.097 3.31722 2.24579 -2.84331 0.17021 0.116397
13650 108.633 2.80848 2.24723 -3.00917 0.1312 0.0267573
13700 108.882 2.74345 2.17626 -2.96809 0.286823 -0.00178006
13750 109.102 2.67594 1.98071 -3.09433 0.459714 0.0235553
13800 108.29 2.7926 1.86332 -3.26403 0.19047 -0.0126909
13850 109.408 3.53311 2.14896 -3.23782 0.122579 -0.131394
13900 109.83 3.35859 2.54192 -3.1376 0.0719563 -0.148429
13950 109.412 3.26887 2.93486 -3.35786 -0.111628 -0.23665
14000 110.261 3.48304 3.10165 -3.72005 -0.0553297 -0.242814
14050 110.062 3.34833 2.95214 -3.51539 0.0563794 -0.225155
14100 109.246 3.43664 3.00081 -3.18964 0.0769515 -0.160615
14150 107.894 3.53644 2.6479 -3.0848 0.0296454 0.10116
14200 108.054 3.64746 2.3535 -3.30983 0.134996 0.0100603
14250 106.976 3.6282 2.27379 -3.43673 0.0752704 0.0315843
14300 106.653 3.26388 2.36678 -3.24864 0.185582 -0.105571
14350 107.573 3.04963 2.50219 -3.34423 -0.102373 0.241481
14400 108.427 3.63966 2.7677 -3.23881 -0.123466 0.247531
14450 109.233 3.44053 2.84205 -3.16018 0.156813 0.0245845
14500 110.426 3.47277 2.92481 -3.0054 0.223659 -0.071466
14550 109.843 3.30519 2.55374 -2.93705 0.2452 0.0564876
14600 109.084 3.59089 2.77139 -3.11275 0.317794 0.0816703
14650 108.616 3.34272 2.62168 -3.22747 0.0942325 0.0483527
14700 109.554 3.02311 2.58022 -3.15454 0.114717 0.235106
14750 109.789 2.58243 2.55864 -2.90361 0.147316 0.173997
14800 109.603 2.65029 2.51296 -2.83643 0.198295 0.0319166
14850 109.404 2.94106 2.37097 -3.08859 0.388129 0.211977
14900 109.56 3.01047 2.28357 -3.06436 0.487766 0.18446
14950 109.451 3.40294 2.25405 -3.04781 0.56571 -0.0287441
15000 108.904 3.43135 2.72512 -2.80546 0.548684 -0.176875
15050 107.933 3.34651 2.67621 -3.17571 0.768731 -0.324001
15100 109.149 3.24065 2.81977 -3.3648 0.947068 -0.20271
15150 109.804 3.60361 2.77122 -3.49472 0.626512 -0.0558098
15200 109.837 4.10017 3.04468 -3.42035 0.463217 0.1517
15250 109.426 4.2189 3.01772 -3.36338 0.419235 -0.0888632
15300 110.743 4.49145 3.3454 -3.73563 0.182545 -0.00661445
15350 109.235 3.97379 2.77407 -3.34682 0.176665 0.114915
15400 109.849 3.46596 2.34889 -3.3548 0.186221 -0.228959
15450 109.17 2.99531 2.08576 -3.31148 0.00627659 -0.0649537
15500 107.742 3.46934 1.92024 -3.62462 -0.027627 0.207735
