# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
14450 1.7871 1.49977 1.47035 -0.0317004 0.133856 -0.0782043
14500 1.51046 1.47533 1.67748 -0.00464564 -0.173033 0.111291
14550 1.69559 1.39889 1.2522 -0.0864859 -0.347848 0.004019
14600 1.85265 1.52054 1.43686 0.00487472 -0.254982 -0.038663
14650 1.70698 1.74643 1.63579 -0.0709358 -0.143243 -0.256933
14700 1.75709 1.66523 1.61051 -0.0590508 -0.0241038 -0.12567
14750 1.77517 1.56224 1.21847 -0.138999 0.203237 -0.0101085
14800 2.00024 2.02911 1.44197 -0.19863 0.128386 0.164027
14850 1.64672 1.97824 1.55154 -0.197336 0.127904 0.221378
14900 1.6214 1.88361 1.54122 -0.00675771 0.0567083 0.0875622
14950 1.49956 1.98396 1.6989 0.142147 -0.00492765 0.109938
15000 1.34454 1.71054 1.42244 -0.0188082 0.0422153 0.212352
15050 1.53783 1.69405 1.36576 -0.00495896 0.0785774 0.12262
15100 1.51948 1.68727 1.33718 0.115694 0.0494686 0.046964
15150 1.48911 1.50047 1.59405 0.150805 -0.0820487 -0.0590555
15200 1.67276 1.60983 1.34131 0.0823902 -0.324973 -0.0879195
15250 1.84183 1.60485 1.42935 -0.0638428 0.10607 0.109043
15300 1.96063 1.45765 1.49069 0.0371691 0.254122 0.125553
15350 1.97875 1.61587 1.70418 -0.0999068 0.359831 -0.0206133
15400 1.97157 1.56797 1.79174 -0.106483 -0.00671008 -0.0945822
15450 1.93113 1.66923 1.83186 -0.0117965 -0.236172 0.120926
15500 1.65001 1.86335 1.62731 0.0358136 -0.154405 0.0741352
15550 1.66129 1.54205 1.82638 -0.15559 0.154196 0.134812
15600 1.65354 1.64381 1.90938 -0.210552 0.074583 0.0615348
15650 1.42021 1.42748 1.62545 -0.0772025 0.0735457 -0.0277747
15700 1.54377 1.68968 1.95997 -0.238641 0.0148549 -0.0490744
15750 1.25596 1.58993 1.45132 -0.181151 0.115626 -0.227433
15800 1.56032 1.63792 1.50646 -0.104061 0.109785 -0.0441904
15850 1.57595 1.71885 1.49719 -0.0299425 0.056882 0.0480152
15900 1.76815 1.8078 1.74204 -0.332048 0.155145 0.185673
15950 1.92633 1.53069 1.76814 -0.528195 0.0951662 0.189981
16000 1.85038 1.82005 1.79184 -0.427108 0.140428 0.305735
16050 1.67934 1.84435 1.42547 -0.126628 0.115872 0.159789
16100 1.49344 1.97763 1.44782 -0.125221 0.142656 -0.0338424
16150 1.58772 1.99862 1.75943 0.0336403 0.393962 -0.101271
16200 1.7414 1.65601 1.78719 -0.0275425 0.434893 -0.209742
16250 1.72183 1.4159 1.38331 -0.0274347 0.441329 -0.201681
16300 1.65882 1.59902 1.24717 0.135277 0.179703 -0.0313305
16350 1.95034 1.44357 1.34496 -0.0715283 0.0561456 -0.142253
16400 1.99258 1.36446 1.60197 -0.0291611 -0.0732445 -0.0146955
16450 1.51035 1.5827 1.5161 0.282175 -0.0313909 0.214506
16500 1.61009 1.61377 1.70243 0.0077028 -0.0273142 0.299329
16550 1.87777 1.73608 1.90217 -0.182098 0.114571 0.211248
16600 1.83973 2.00788 1.9746 -0.078798 -0.00617141 0.0395276
16650 1.65271 2.20455 1.6994 0.132845 0.00809033 0.180716
16700 1.60675 1.74904 1.68072 0.0448505 -0.0396992 0.245757
16750 1.74702 1.58909 1.71788 0.133157 -0.0128828 0.182596
16800 1.41782 1.58261 1.48988 -0.10405 0.045062 0.319161
